purchase_id,customer_id,product_category,product_name,quantity,price_per_item,purchase_date,customer_state,shipping_method,total_price
P09499,C0303,Home & Garden,Dumbbells,5,434.18,2024-06-28,CA,Express,2170.9
P09504,C0059,Clothing,Monitor,3,418.82,2024-05-30,NY,Standard,1256.46
P09508,C0044,Books,Lamp,5,314.82,2024-02-09,NY,Standard,1574.1
P09527,C0251,Clothing,Lamp,2,162.82,2024-08-12,NY,Overnight,325.64
P09535,C0477,Sports,Lamp,2,378.96,2024-04-18,CA,Standard,757.92
P09543,C0246,Electronics,Shoes,5,384.78,2024-05-22,NY,Express,1923.8999999999999
P09544,C0153,Sports,Jeans,4,57.35,2024-08-29,CA,Overnight,229.4
P09547,C0208,Sports,Basketball,2,48.33,2024-11-03,CA,Express,96.66
P09548,C0240,Books,Magazine,4,147.99,2024-02-12,NY,Express,591.96
P09550,C0102,Sports,Lamp,5,473.05,2024-07-01,NY,Express,2365.25
P09554,C0433,Electronics,Cookbook,3,412.93,2024-10-31,CA,Express,1238.79
P09559,C0496,Books,Textbook,3,129.48,2024-03-15,CA,Express,388.43999999999994
P09563,C0114,Home & Garden,Basketball,3,256.04,2024-10-16,CA,Express,768.1200000000001
P09566,C0073,Books,Running Shoes,3,25.29,2024-12-27,NY,Express,75.87
P09569,C0443,Home & Garden,Tennis Racket,5,450.98,2024-05-15,NY,Express,2254.9
P09573,C0282,Electronics,Dumbbells,5,45.05,2024-10-06,NY,Express,225.25
P09577,C0165,Electronics,Hat,4,389.55,2024-05-18,CA,Express,1558.2
P09582,C0274,Clothing,Cookbook,2,56.88,2024-10-05,NY,Overnight,113.76
P09589,C0067,Electronics,Jeans,5,322.63,2024-06-28,NY,Overnight,1613.15
P09593,C0013,Sports,Running Shoes,3,214.4,2024-01-22,CA,Overnight,643.2
P09595,C0320,Home & Garden,Garden Tools,4,240.21,2024-12-25,NY,Express,960.84
P09598,C0322,Books,Shoes,4,129.05,2024-06-18,CA,Overnight,516.2
P09603,C0011,Electronics,Laptop,2,242.23,2024-03-16,CA,Express,484.46
P09611,C0477,Home & Garden,Headphones,3,389.34,2024-06-13,CA,Overnight,1168.02
P09615,C0220,Clothing,Laptop,3,90.38,2024-03-23,NY,Standard,271.14
P09626,C0111,Books,Headphones,3,166.19,2024-05-08,CA,Standard,498.57
P09630,C0215,Home & Garden,Garden Tools,2,439.81,2024-09-28,CA,Overnight,879.62
P09636,C0340,Sports,Smartphone,5,291.99,2024-01-05,NY,Overnight,1459.95
P09637,C0393,Home & Garden,Basketball,3,340.64,2024-12-23,NY,Standard,1021.92
P09640,C0376,Clothing,Dumbbells,3,178.17,2024-06-28,CA,Express,534.51
P09646,C0233,Electronics,Smartphone,5,478.59,2024-11-10,CA,Standard,2392.95
P09664,C0259,Sports,Magazine,5,402.62,2024-06-24,CA,Standard,2013.1
P09669,C0326,Electronics,Headphones,4,331.87,2024-05-29,NY,Standard,1327.48
P09670,C0417,Sports,Yoga Mat,5,350.98,2024-01-15,CA,Standard,1754.9
P09679,C0190,Sports,T-Shirt,4,206.7,2024-03-05,CA,Overnight,826.8
P09682,C0449,Home & Garden,Monitor,5,329.2,2024-10-19,NY,Standard,1646.0
P09683,C0266,Electronics,Novel,4,121.2,2024-03-15,NY,Standard,484.8
P09685,C0223,Books,Hat,4,353.07,2024-01-27,NY,Standard,1412.28
P09691,C0158,Clothing,Jeans,2,149.18,2024-04-20,NY,Express,298.36
P09693,C0199,Home & Garden,Yoga Mat,3,169.33,2024-09-18,CA,Express,507.99
P09696,C0383,Clothing,Jeans,3,259.62,2024-06-07,CA,Express,778.86
P09697,C0465,Electronics,Novel,4,33.12,2024-01-21,CA,Overnight,132.48
P09701,C0024,Home & Garden,Cushion,2,22.18,2024-12-25,CA,Standard,44.36
P09706,C0098,Electronics,Cookbook,4,165.68,2024-04-14,CA,Overnight,662.72
P09714,C0120,Sports,Plant Pot,5,27.73,2024-02-13,CA,Standard,138.65
P09716,C0473,Sports,Smartphone,5,320.61,2024-12-15,NY,Express,1603.0500000000002
P09719,C0235,Sports,Laptop,5,286.22,2024-01-09,NY,Standard,1431.1000000000001
P09724,C0257,Clothing,Jacket,4,204.34,2024-10-07,NY,Express,817.36
P09727,C0072,Electronics,Tennis Racket,4,288.41,2024-04-11,NY,Overnight,1153.64
P09728,C0335,Sports,Running Shoes,3,216.26,2024-09-02,NY,Overnight,648.78
P09732,C0349,Books,Running Shoes,5,388.13,2024-03-24,NY,Standard,1940.65
P09733,C0377,Home & Garden,Tablet,5,151.79,2024-03-27,NY,Overnight,758.9499999999999
P09734,C0309,Home & Garden,Yoga Mat,2,238.49,2024-10-23,CA,Overnight,476.98
P09743,C0265,Home & Garden,Magazine,4,39.36,2024-01-29,NY,Overnight,157.44
P09744,C0039,Electronics,Dumbbells,4,401.22,2024-03-17,CA,Standard,1604.88
P09745,C0007,Electronics,Laptop,3,397.33,2024-08-19,NY,Express,1191.99
P09746,C0178,Home & Garden,Rug,4,12.29,2024-12-11,CA,Overnight,49.16
P09761,C0298,Electronics,Hat,2,322.12,2024-11-06,NY,Standard,644.24
P09764,C0361,Home & Garden,Running Shoes,2,447.44,2024-06-29,NY,Express,894.88
P09772,C0402,Books,Smartphone,3,194.3,2024-07-07,CA,Overnight,582.9000000000001
P09775,C0480,Books,Textbook,2,168.49,2024-04-18,NY,Overnight,336.98
P09776,C0211,Home & Garden,Monitor,3,190.84,2024-08-26,CA,Standard,572.52
P09777,C0466,Home & Garden,Laptop,3,219.07,2024-10-23,CA,Standard,657.21
P09781,C0223,Home & Garden,Monitor,3,250.62,2024-12-27,NY,Standard,751.86
P09785,C0090,Books,Tennis Racket,5,348.07,2024-01-07,CA,Express,1740.35
P09792,C0438,Electronics,Cushion,4,458.57,2024-09-29,CA,Express,1834.28
P09795,C0082,Electronics,Hat,4,463.63,2024-07-02,NY,Overnight,1854.52
P09802,C0449,Sports,Cushion,5,145.63,2024-02-27,NY,Express,728.15
P09803,C0134,Home & Garden,Textbook,5,35.54,2024-07-24,NY,Overnight,177.7
P09807,C0277,Electronics,Tablet,4,260.31,2024-05-19,CA,Standard,1041.24
P09809,C0302,Books,Basketball,4,459.65,2024-10-05,CA,Express,1838.6
P09819,C0275,Sports,Rug,3,388.2,2024-01-29,CA,Overnight,1164.6
P09824,C0066,Electronics,Laptop,4,349.11,2024-03-14,NY,Overnight,1396.44
P09826,C0266,Home & Garden,Cushion,2,362.97,2024-07-14,CA,Standard,725.94
P09828,C0429,Books,Rug,5,406.08,2024-07-16,CA,Overnight,2030.3999999999999
P09842,C0454,Books,Garden Tools,2,209.48,2024-07-17,CA,Express,418.96
P09844,C0194,Home & Garden,Headphones,5,270.58,2024-10-23,NY,Standard,1352.8999999999999
P09846,C0446,Electronics,Laptop,5,339.71,2024-03-04,NY,Express,1698.55
P09855,C0273,Sports,Cushion,4,209.65,2024-10-20,CA,Express,838.6
P09857,C0105,Clothing,Tennis Racket,3,206.51,2024-03-16,CA,Express,619.53
P09859,C0108,Sports,Rug,4,188.16,2024-07-12,CA,Express,752.64
P09861,C0405,Home & Garden,Headphones,5,160.7,2024-02-10,CA,Standard,803.5
P09862,C0298,Books,Lamp,4,66.49,2024-05-08,CA,Express,265.96
P09865,C0358,Sports,Dumbbells,3,280.78,2024-07-19,NY,Standard,842.3399999999999
P09867,C0109,Home & Garden,Novel,5,155.01,2024-09-05,CA,Standard,775.05
P09868,C0166,Books,Laptop,4,253.28,2024-10-13,NY,Express,1013.12
P09870,C0276,Books,Plant Pot,4,369.26,2024-07-28,CA,Standard,1477.04
P09874,C0265,Home & Garden,Textbook,5,40.12,2024-10-26,NY,Standard,200.6
P09880,C0488,Clothing,Dumbbells,4,193.53,2024-05-02,NY,Standard,774.12
P09881,C0488,Sports,Lamp,2,418.01,2024-07-25,NY,Overnight,836.02
P09882,C0494,Books,Dumbbells,4,147.78,2024-02-12,NY,Express,591.12
P09883,C0438,Home & Garden,Rug,5,274.68,2024-07-14,CA,Standard,1373.4
P09885,C0405,Clothing,Shoes,2,383.63,2024-05-10,NY,Standard,767.26
P09888,C0002,Sports,Headphones,4,250.18,2024-12-14,NY,Express,1000.72
P09897,C0459,Clothing,Textbook,4,495.95,2024-01-25,CA,Overnight,1983.8
P09899,C0013,Sports,Cushion,4,237.04,2024-04-10,CA,Express,948.16
P09901,C0138,Electronics,Jeans,4,493.42,2024-10-10,CA,Standard,1973.68
P09902,C0058,Sports,Monitor,4,105.43,2024-12-28,CA,Standard,421.72
P09904,C0186,Books,Plant Pot,2,26.23,2024-09-29,NY,Standard,52.46
P09905,C0298,Clothing,Novel,5,125.8,2024-10-09,NY,Express,629.0
P09906,C0418,Sports,Hat,5,476.04,2024-10-03,NY,Express,2380.2000000000003
P09907,C0167,Clothing,Rug,3,422.74,2024-05-09,CA,Express,1268.22
P09908,C0005,Electronics,Tennis Racket,3,402.36,2024-09-27,NY,Standard,1207.08
P09915,C0345,Clothing,Magazine,3,429.24,2024-12-19,CA,Standard,1287.72
P09916,C0143,Home & Garden,Dumbbells,3,39.74,2024-08-14,NY,Overnight,119.22
P09919,C0204,Sports,Textbook,5,262.22,2024-01-04,CA,Express,1311.1000000000001
P09924,C0465,Books,Jeans,3,177.6,2024-11-01,CA,Standard,532.8
P09926,C0233,Sports,Headphones,2,399.57,2024-03-20,CA,Express,799.14
P09932,C0190,Clothing,Cookbook,3,137.49,2024-08-21,CA,Express,412.47
P09940,C0487,Electronics,Cushion,5,26.2,2024-07-21,CA,Express,131.0
P09951,C0258,Books,Tablet,3,174.97,2024-09-30,CA,Express,524.91
P09952,C0017,Home & Garden,Headphones,3,284.16,2024-10-25,NY,Standard,852.48
P09953,C0322,Clothing,Shoes,4,151.69,2024-04-04,NY,Overnight,606.76
P09955,C0482,Home & Garden,Magazine,2,193.71,2024-05-03,NY,Standard,387.42
P09956,C0161,Home & Garden,T-Shirt,4,497.32,2024-08-20,CA,Overnight,1989.28
P09968,C0008,Electronics,Shoes,4,124.34,2024-09-08,CA,Overnight,497.36
P09969,C0399,Electronics,Dumbbells,5,478.37,2024-05-16,CA,Express,2391.85
P09974,C0090,Books,Cushion,4,165.23,2024-06-24,CA,Standard,660.92
P09977,C0267,Sports,Jeans,4,377.88,2024-06-19,NY,Overnight,1511.52
P09981,C0181,Clothing,Garden Tools,5,446.89,2024-10-31,NY,Overnight,2234.45
P09984,C0268,Home & Garden,Garden Tools,3,81.35,2024-02-02,CA,Overnight,244.04999999999998
P09991,C0097,Home & Garden,Garden Tools,3,107.61,2024-01-16,CA,Express,322.83
P09993,C0284,Clothing,Garden Tools,2,277.6,2024-07-15,CA,Overnight,555.2
P09994,C0496,Electronics,Yoga Mat,2,133.75,2024-09-06,CA,Express,267.5
P10007,C0454,Electronics,Yoga Mat,4,474.28,2024-11-11,CA,Express,1897.12
P10017,C0034,Sports,Hat,3,483.68,2024-07-13,NY,Standard,1451.04
P10022,C0225,Books,T-Shirt,2,336.09,2024-03-22,NY,Express,672.18
P10023,C0225,Books,Yoga Mat,3,216.98,2024-07-06,NY,Standard,650.9399999999999
P10032,C0206,Electronics,Hat,4,406.99,2024-11-02,CA,Express,1627.96
P10040,C0030,Books,Smartphone,4,153.99,2024-09-06,CA,Standard,615.96
P10041,C0188,Clothing,Cushion,4,274.86,2024-06-28,NY,Express,1099.44
P10042,C0259,Clothing,Jeans,5,158.88,2024-02-28,NY,Overnight,794.4
P10043,C0046,Electronics,Running Shoes,3,140.45,2024-09-23,CA,Express,421.34999999999997
P10046,C0229,Electronics,Cookbook,4,496.06,2024-07-17,NY,Standard,1984.24
P10048,C0375,Sports,Shoes,2,226.55,2024-12-28,CA,Overnight,453.1
P10049,C0032,Books,Running Shoes,3,300.75,2024-12-22,CA,Overnight,902.25
P10050,C0234,Electronics,Tennis Racket,4,266.18,2024-04-07,CA,Standard,1064.72
P10054,C0131,Sports,Headphones,5,130.7,2024-03-04,NY,Standard,653.5
P10056,C0172,Electronics,Hat,3,431.02,2024-09-20,NY,Express,1293.06
P10060,C0163,Home & Garden,Hat,5,424.26,2024-04-28,CA,Express,2121.3
P10068,C0112,Clothing,Cushion,5,453.42,2024-11-18,NY,Express,2267.1
P10070,C0247,Home & Garden,Tennis Racket,4,79.39,2024-05-05,CA,Overnight,317.56
P10072,C0082,Home & Garden,Cookbook,4,280.23,2024-12-01,CA,Overnight,1120.92
P10088,C0479,Sports,Tennis Racket,5,259.76,2024-11-23,NY,Standard,1298.8
P10094,C0219,Electronics,Yoga Mat,5,164.9,2024-02-16,NY,Standard,824.5
P10096,C0046,Books,Cookbook,4,309.7,2024-03-20,NY,Standard,1238.8
P10098,C0274,Clothing,Jacket,3,457.67,2024-08-15,NY,Standard,1373.01
P10102,C0299,Electronics,Smartphone,3,449.91,2024-08-17,CA,Overnight,1349.73
P10109,C0098,Electronics,Textbook,5,55.3,2024-10-30,CA,Standard,276.5
P10110,C0117,Books,T-Shirt,2,153.65,2024-03-03,CA,Standard,307.3
P10111,C0313,Clothing,Monitor,4,287.99,2024-04-08,CA,Standard,1151.96
P10113,C0349,Home & Garden,Running Shoes,5,120.22,2024-03-26,CA,Standard,601.1
P10117,C0078,Sports,Garden Tools,4,351.6,2024-11-01,NY,Standard,1406.4
P10118,C0291,Electronics,Basketball,3,299.21,2024-08-14,CA,Standard,897.6299999999999
P10126,C0184,Clothing,Hat,4,310.35,2024-05-20,CA,Overnight,1241.4
P10130,C0476,Sports,Novel,2,496.32,2024-01-24,NY,Express,992.64
P10134,C0331,Home & Garden,Plant Pot,5,306.03,2024-09-11,NY,Standard,1530.1499999999999
P10136,C0249,Home & Garden,Smartphone,4,369.85,2024-09-09,NY,Standard,1479.4
P10139,C0400,Clothing,Dumbbells,4,169.26,2024-09-28,CA,Overnight,677.04
P10142,C0198,Clothing,Dumbbells,3,350.77,2024-07-04,NY,Overnight,1052.31
P10143,C0120,Books,Jeans,3,492.06,2024-11-06,CA,Overnight,1476.18
P10145,C0444,Home & Garden,Jeans,3,475.98,2024-12-21,NY,Overnight,1427.94
P10155,C0145,Home & Garden,Textbook,2,95.43,2024-09-20,CA,Standard,190.86
P10157,C0175,Books,Tennis Racket,5,239.89,2024-12-17,NY,Overnight,1199.4499999999998
P10158,C0486,Books,Rug,5,11.86,2024-12-13,NY,Express,59.3
P10166,C0279,Home & Garden,Cushion,5,152.82,2024-03-02,CA,Express,764.0999999999999
P10167,C0340,Sports,Novel,2,416.78,2024-12-30,NY,Standard,833.56
P10172,C0295,Books,Jacket,5,247.72,2024-06-26,NY,Overnight,1238.6
P10174,C0287,Home & Garden,Running Shoes,4,125.1,2024-11-28,CA,Standard,500.4
P10177,C0158,Clothing,Cushion,3,464.62,2024-09-01,CA,Standard,1393.8600000000001
P10181,C0470,Electronics,Dumbbells,4,487.18,2024-08-27,CA,Standard,1948.72
P10189,C0180,Home & Garden,Cushion,3,336.34,2024-06-22,CA,Express,1009.02
P10195,C0207,Sports,Garden Tools,3,427.26,2024-02-23,NY,Standard,1281.78
P10202,C0231,Electronics,Tennis Racket,3,446.7,2024-02-27,NY,Overnight,1340.1
P10205,C0364,Clothing,Laptop,3,477.28,2024-07-02,NY,Standard,1431.84
P10206,C0339,Electronics,Hat,2,398.41,2024-12-08,NY,Express,796.82
P10210,C0434,Books,Hat,3,351.16,2024-04-29,NY,Overnight,1053.48
P10215,C0031,Home & Garden,Tablet,5,470.71,2024-03-10,NY,Standard,2353.5499999999997
P10218,C0474,Electronics,Tablet,3,384.15,2024-02-19,NY,Standard,1152.4499999999998
P10224,C0025,Sports,Hat,2,149.47,2024-04-26,NY,Overnight,298.94
P10227,C0104,Electronics,Tablet,5,496.54,2024-08-26,NY,Overnight,2482.7000000000003
P10230,C0133,Clothing,Tablet,5,102.54,2024-06-21,NY,Standard,512.7
P10234,C0451,Books,Magazine,5,485.16,2024-09-28,NY,Standard,2425.8
P10236,C0013,Home & Garden,Smartphone,4,390.49,2024-11-24,NY,Standard,1561.96
P10237,C0314,Books,Textbook,3,62.78,2024-11-11,NY,Standard,188.34
P10238,C0325,Sports,Shoes,5,15.01,2024-03-01,NY,Overnight,75.05
P10240,C0075,Home & Garden,Cookbook,3,468.29,2024-11-26,NY,Express,1404.8700000000001
P10247,C0098,Home & Garden,Monitor,2,117.38,2024-06-18,NY,Overnight,234.76
P10253,C0486,Books,Running Shoes,3,447.77,2024-06-07,CA,Express,1343.31
P10259,C0439,Home & Garden,Dumbbells,2,372.54,2024-06-17,NY,Express,745.08
P10262,C0483,Home & Garden,Tablet,4,435.16,2024-02-17,NY,Overnight,1740.64
P10263,C0078,Books,Garden Tools,3,214.83,2024-11-29,CA,Standard,644.49
P10266,C0260,Electronics,Cookbook,4,475.89,2024-07-02,NY,Express,1903.56
P10268,C0323,Home & Garden,Monitor,4,379.49,2024-10-12,CA,Standard,1517.96
P10272,C0063,Clothing,Jacket,2,301.06,2024-05-14,CA,Overnight,602.12
P10280,C0423,Sports,Rug,3,51.19,2024-11-28,CA,Express,153.57
P10281,C0094,Home & Garden,Shoes,2,498.98,2024-08-30,CA,Express,997.96
P10283,C0255,Books,Running Shoes,3,441.19,2024-05-27,CA,Standard,1323.57
P10285,C0172,Books,Running Shoes,5,337.49,2024-09-13,CA,Standard,1687.45
P10288,C0499,Books,Tablet,5,266.57,2024-05-05,CA,Standard,1332.85
P10294,C0460,Clothing,Textbook,5,403.22,2024-11-17,CA,Express,2016.1000000000001
P10297,C0431,Electronics,Textbook,2,257.29,2024-03-31,NY,Standard,514.58
P10302,C0301,Home & Garden,Cushion,4,399.32,2024-12-22,CA,Overnight,1597.28
P10304,C0084,Clothing,Cushion,3,53.45,2024-03-26,NY,Express,160.35000000000002
P10307,C0429,Home & Garden,Cookbook,3,29.03,2024-03-05,CA,Overnight,87.09
P10318,C0009,Home & Garden,Cookbook,3,108.31,2024-05-28,CA,Overnight,324.93
P10323,C0322,Sports,T-Shirt,5,424.33,2024-06-06,CA,Overnight,2121.65
P10332,C0272,Sports,Plant Pot,3,313.97,2024-06-15,CA,Overnight,941.9100000000001
P10334,C0117,Books,Lamp,4,47.88,2024-09-02,CA,Overnight,191.52
P10336,C0024,Books,Jacket,2,36.97,2024-05-04,CA,Express,73.94
P10343,C0360,Clothing,Tennis Racket,4,217.87,2024-09-03,CA,Standard,871.48
P10346,C0311,Sports,Dumbbells,3,455.65,2024-07-03,NY,Express,1366.9499999999998
P10347,C0368,Sports,Jeans,5,340.86,2024-06-13,CA,Overnight,1704.3000000000002
P10353,C0418,Electronics,T-Shirt,2,490.8,2024-05-31,CA,Overnight,981.6
P10356,C0441,Books,Lamp,3,331.11,2024-02-13,CA,Standard,993.33
P10360,C0087,Electronics,Monitor,4,332.52,2024-03-07,NY,Overnight,1330.08
P10361,C0275,Home & Garden,Cushion,4,125.65,2024-03-01,NY,Express,502.6
P10365,C0136,Electronics,Smartphone,5,122.29,2024-01-31,NY,Overnight,611.45
P10370,C0114,Clothing,Tablet,5,331.87,2024-06-21,CA,Standard,1659.35
P10378,C0005,Sports,Headphones,4,283.27,2024-01-17,CA,Overnight,1133.08
P10381,C0324,Sports,Dumbbells,5,393.09,2024-12-12,CA,Standard,1965.4499999999998
P10383,C0041,Electronics,Dumbbells,3,14.42,2024-02-02,CA,Standard,43.26
P10388,C0364,Clothing,Laptop,4,198.09,2024-07-01,NY,Overnight,792.36
P10393,C0142,Home & Garden,Basketball,4,411.79,2024-03-05,CA,Standard,1647.16
P10396,C0285,Books,Smartphone,4,256.41,2024-09-21,CA,Standard,1025.64
P10397,C0049,Sports,Yoga Mat,3,476.95,2024-10-25,NY,Standard,1430.85
P10400,C0237,Clothing,Jeans,5,23.77,2024-02-11,NY,Standard,118.85
P10403,C0101,Clothing,Novel,2,245.32,2024-10-30,NY,Express,490.64
P10406,C0033,Electronics,Basketball,4,23.98,2024-01-08,NY,Standard,95.92
P10407,C0082,Sports,Basketball,5,302.93,2024-06-01,CA,Overnight,1514.65
P10408,C0340,Sports,Shoes,2,171.51,2024-01-09,NY,Express,343.02
P10412,C0062,Sports,Rug,5,317.07,2024-03-29,CA,Overnight,1585.35
P10414,C0069,Clothing,Novel,4,228.44,2024-02-28,CA,Express,913.76
P10418,C0434,Home & Garden,T-Shirt,5,329.17,2024-03-25,CA,Standard,1645.8500000000001
P10423,C0015,Books,Smartphone,5,464.56,2024-10-14,NY,Overnight,2322.8
P10426,C0221,Home & Garden,Novel,3,48.82,2024-06-30,CA,Express,146.46
P10428,C0011,Books,Jeans,2,131.66,2024-04-02,CA,Overnight,263.32
P10438,C0049,Clothing,Monitor,3,164.27,2024-09-12,NY,Standard,492.81000000000006
P10440,C0392,Books,Rug,4,439.34,2024-03-10,NY,Standard,1757.36
P10443,C0038,Books,Novel,3,414.32,2024-12-19,NY,Overnight,1242.96
P10447,C0061,Books,Yoga Mat,2,57.82,2024-02-11,NY,Express,115.64
P10448,C0021,Sports,Tennis Racket,5,119.92,2024-11-21,NY,Overnight,599.6
P10452,C0098,Home & Garden,Garden Tools,2,68.86,2024-06-01,NY,Express,137.72
P10456,C0013,Home & Garden,Plant Pot,4,112.22,2024-10-07,NY,Overnight,448.88
P10458,C0259,Electronics,Jeans,3,92.32,2024-01-01,CA,Overnight,276.96
P10461,C0047,Home & Garden,Running Shoes,5,360.83,2024-04-29,NY,Overnight,1804.1499999999999
P10470,C0001,Electronics,Textbook,4,425.2,2024-10-29,NY,Overnight,1700.8
P10471,C0451,Clothing,T-Shirt,5,161.59,2024-10-17,NY,Standard,807.95
P10481,C0048,Electronics,Shoes,4,294.22,2024-11-08,CA,Overnight,1176.88
P10483,C0324,Books,Rug,3,184.86,2024-04-04,CA,Express,554.58
P10487,C0442,Books,Yoga Mat,5,33.35,2024-01-17,CA,Overnight,166.75
P10488,C0482,Books,Rug,3,411.53,2024-11-20,CA,Express,1234.59
P10491,C0346,Electronics,Lamp,5,190.18,2024-05-02,NY,Overnight,950.9000000000001
P10494,C0061,Books,Tennis Racket,5,354.55,2024-10-09,CA,Standard,1772.75
P10501,C0218,Electronics,Cookbook,5,126.19,2024-11-28,NY,Overnight,630.95
P10502,C0261,Electronics,Lamp,5,206.65,2024-02-26,NY,Overnight,1033.25
P10504,C0388,Clothing,Shoes,2,443.54,2024-03-13,NY,Overnight,887.08
P10509,C0259,Books,Yoga Mat,3,272.64,2024-11-23,CA,Overnight,817.92
P10510,C0038,Electronics,Laptop,4,18.94,2024-10-28,CA,Standard,75.76
P10512,C0471,Electronics,Garden Tools,5,216.22,2024-05-16,CA,Overnight,1081.1
P10513,C0085,Home & Garden,Garden Tools,3,424.98,2024-10-02,NY,Overnight,1274.94
P10516,C0342,Books,Garden Tools,5,202.66,2024-12-10,CA,Standard,1013.3
P10519,C0387,Electronics,T-Shirt,4,20.49,2024-10-05,CA,Express,81.96
P10525,C0251,Books,T-Shirt,2,28.26,2024-04-13,NY,Express,56.52
P10528,C0150,Books,Plant Pot,3,23.34,2024-09-25,NY,Overnight,70.02
P10532,C0220,Clothing,Hat,3,70.0,2024-05-07,NY,Express,210.0
P10537,C0308,Clothing,Shoes,3,123.05,2024-02-08,NY,Standard,369.15
P10546,C0289,Sports,Jeans,3,276.75,2024-05-24,NY,Express,830.25
P10549,C0418,Sports,Hat,2,370.17,2024-07-20,CA,Standard,740.34
P10556,C0169,Clothing,Textbook,4,328.09,2024-04-23,NY,Overnight,1312.36
P10559,C0049,Books,T-Shirt,4,493.29,2024-11-28,NY,Overnight,1973.16
P10561,C0352,Books,Cookbook,4,430.83,2024-05-24,NY,Express,1723.32
P10565,C0319,Sports,Magazine,4,429.81,2024-03-25,NY,Overnight,1719.24
P10566,C0330,Books,Laptop,2,118.4,2024-08-18,CA,Overnight,236.8
P10572,C0164,Home & Garden,Hat,2,357.19,2024-07-04,CA,Overnight,714.38
P10575,C0042,Electronics,Textbook,2,204.19,2024-01-20,CA,Overnight,408.38
P10577,C0291,Clothing,Lamp,4,214.62,2024-11-11,NY,Express,858.48
P10580,C0405,Books,Plant Pot,3,471.68,2024-07-20,NY,Express,1415.04
P10584,C0279,Home & Garden,Jacket,3,147.19,2024-06-23,CA,Express,441.57
P10588,C0112,Books,Smartphone,2,221.35,2024-01-08,NY,Overnight,442.7
P10592,C0065,Home & Garden,Headphones,5,59.48,2024-06-09,NY,Overnight,297.4
P10596,C0102,Clothing,Lamp,4,398.29,2024-04-24,CA,Overnight,1593.16
P10598,C0045,Home & Garden,Cushion,2,157.48,2024-01-28,CA,Standard,314.96
P10603,C0009,Sports,Hat,2,499.87,2024-10-16,NY,Express,999.74
P10604,C0236,Home & Garden,Dumbbells,3,474.66,2024-09-20,NY,Overnight,1423.98
P10607,C0035,Electronics,Tennis Racket,4,298.4,2024-06-28,NY,Express,1193.6
P10609,C0429,Books,Garden Tools,2,185.16,2024-01-07,NY,Express,370.32
P10612,C0311,Clothing,Textbook,3,271.9,2024-07-04,NY,Overnight,815.6999999999999
P10616,C0477,Home & Garden,Jacket,5,131.08,2024-01-13,CA,Overnight,655.4000000000001
P10622,C0349,Home & Garden,Laptop,3,323.78,2024-09-29,NY,Express,971.3399999999999
P10627,C0406,Clothing,Laptop,5,377.03,2024-11-17,CA,Standard,1885.1499999999999
P10628,C0318,Books,Garden Tools,4,461.39,2024-04-16,NY,Express,1845.56
P10638,C0126,Books,Rug,3,433.77,2024-02-20,CA,Express,1301.31
P10639,C0172,Sports,Headphones,5,210.86,2024-02-20,CA,Express,1054.3000000000002
P10641,C0044,Home & Garden,Garden Tools,3,35.49,2024-09-03,NY,Standard,106.47
P10643,C0091,Sports,T-Shirt,2,68.78,2024-11-21,NY,Express,137.56
P10644,C0032,Sports,Basketball,3,409.78,2024-05-16,NY,Express,1229.34
P10647,C0166,Home & Garden,Smartphone,4,457.53,2024-05-29,CA,Standard,1830.12
P10649,C0105,Books,Magazine,4,226.87,2024-03-27,CA,Overnight,907.48
P10651,C0094,Electronics,Textbook,4,342.25,2024-11-23,NY,Standard,1369.0
P10653,C0199,Sports,Yoga Mat,3,367.9,2024-10-16,NY,Overnight,1103.6999999999998
P10654,C0381,Books,Cookbook,2,174.33,2024-05-30,NY,Express,348.66
P10660,C0420,Sports,Cushion,4,222.98,2024-09-22,CA,Overnight,891.92
P10661,C0372,Clothing,Jacket,2,214.41,2024-11-25,CA,Standard,428.82
P10675,C0202,Home & Garden,Jeans,5,292.29,2024-05-19,NY,Express,1461.45
P10693,C0204,Books,Dumbbells,2,67.28,2024-09-04,NY,Express,134.56
